;index;IF_NUMBER;PART;NAME;CINEMATIC_PATH;DATE_MEASUREMENT;DISPLACEMENT;DIRECTION;IDX_POINT;MEASUREMENT_VALUE;DANGER_HIGH;ALARM_HIGH;ALARM_LOW;uuid;klantFK;naam;if
970;16;WULROIF37;3-Pump-DE;Pump;801_1526_AXIAL;2021-07-27 13:15:25;Overall Acc;3Ax;7;0.058473781;4.0;2.0;0.0;e091b12a26bb4b2bab1acfa8102d9cdf;1161;Wulro - Weert;IF37
971;17;WULROIF37;3-Pump-DE;Pump;801_1526_RADIAL2;2021-07-27 13:15:25;Overall Acc;3RV;9;0.041019812;4.0;2.0;0.0;9aaf5582cd924d8a9cecff3590258787;1161;Wulro - Weert;IF37
972;18;WULROIF37;4-Pump-NDE;Pump;801_1527_RADIAL1;2021-07-27 13:15:53;Overall Vib Vel;4RH;11;0.67682517;4.5;2.8;0.0;1cd8133e8bf341b2bc476a5b50e6be29;1161;Wulro - Weert;IF37
973;19;WULROIF37;4-Pump-NDE;Pump;801_1527_AXIAL;2021-07-27 13:15:53;Overall Vib Vel;4Ax;10;0.50808728;4.5;2.8;0.0;bd9280fbe0be46d4a6200143132c4db3;1161;Wulro - Weert;IF37
974;20;WULROIF37;4-Pump-NDE;Pump;801_1527_RADIAL2;2021-07-27 13:15:53;Overall Vib Vel;4RV;12;0.20921077;4.5;2.8;0.0;4096fb36d1b84b7e974e21a30bd65e9e;1161;Wulro - Weert;IF37
975;21;WULROIF37;4-Pump-NDE;Pump;801_1527_RADIAL1;2021-07-27 13:15:54;Overall Acc;4RH;11;0.1057465;4.0;2.0;0.0;94d3e4f4311f466981469378af3714c6;1161;Wulro - Weert;IF37
976;22;WULROIF37;4-Pump-NDE;Pump;801_1527_AXIAL;2021-07-27 13:15:54;Overall Acc;4Ax;10;0.057207793;4.0;2.0;0.0;3df943e7bbc34df88efb92c32006b12e;1161;Wulro - Weert;IF37
977;23;WULROIF37;4-Pump-NDE;Pump;801_1527_RADIAL2;2021-07-27 13:15:54;Overall Acc;4RV;12;0.051451106;4.0;2.0;0.0;b8c538d62d454a51bcfcc070185ce5a5;1161;Wulro - Weert;IF37
978;0;WULROIF4;1-Electric motor-NDE;Electric motor;799_1524_RADIAL1;2021-07-27 13:56:42;Overall Vib Vel;1RH;2;1.9732314;4.5;2.8;0.0;fdad04228ae14231a49dd0e7c07a0b46;1161;Wulro - Weert;IF4
979;1;WULROIF4;1-Electric motor-NDE;Electric motor;799_1524_AXIAL;2021-07-27 13:56:42;Overall Vib Vel;1Ax;1;1.3408457;4.5;2.8;0.0;09fc952917e4459fa6bc667e21776b55;1161;Wulro - Weert;IF4
980;2;WULROIF4;1-Electric motor-NDE;Electric motor;799_1524_RADIAL2;2021-07-27 13:56:42;Overall Vib Vel;1RV;3;1.8033085;4.5;2.8;0.0;9741095b00ce4a5ab6d141c131355e72;1161;Wulro - Weert;IF4
981;3;WULROIF4;1-Electric motor-NDE;Electric motor;799_1524_RADIAL1;2021-07-27 13:56:43;Overall Acc;1RH;2;0.13969934;4.0;2.0;0.0;c98d50c5af064b84a18e92130b2d0ecf;1161;Wulro - Weert;IF4
982;4;WULROIF4;1-Electric motor-NDE;Electric motor;799_1524_AXIAL;2021-07-27 13:56:43;Overall Acc;1Ax;1;0.094347738;4.0;2.0;0.0;622390a498fc4db8bddd919ecd5b11c4;1161;Wulro - Weert;IF4
983;5;WULROIF4;1-Electric motor-NDE;Electric motor;799_1524_RADIAL2;2021-07-27 13:56:43;Overall Acc;1RV;3;0.39098656;4.0;2.0;0.0;264a5a1c3e87453ea6f82f5a5045750f;1161;Wulro - Weert;IF4
984;6;WULROIF4;2-Electric motor-DE;Electric motor;799_1525_RADIAL1;2021-07-27 13:57:05;Overall Vib Vel;2RH;5;1.6746745;4.5;2.8;0.0;b1aa08c60c3644ce962a53173a3d31b0;1161;Wulro - Weert;IF4
985;7;WULROIF4;2-Electric motor-DE;Electric motor;799_1525_AXIAL;2021-07-27 13:57:05;Overall Vib Vel;2Ax;4;1.0324714;4.5;2.8;0.0;ae7cb554cf0a4057ac41dba1dd8deddd;1161;Wulro - Weert;IF4
986;8;WULROIF4;2-Electric motor-DE;Electric motor;799_1525_RADIAL2;2021-07-27 13:57:05;Overall Vib Vel;2RV;6;1.0510347;4.5;2.8;0.0;b40c9889da2444c2ba611b91e715e388;1161;Wulro - Weert;IF4
987;9;WULROIF4;2-Electric motor-DE;Electric motor;799_1525_RADIAL1;2021-07-27 13:57:06;Overall Acc;2RH;5;0.14440145;4.0;2.0;0.0;1b446cf349fe4f4fae6730a753cfc0e4;1161;Wulro - Weert;IF4
988;10;WULROIF4;2-Electric motor-DE;Electric motor;799_1525_AXIAL;2021-07-27 13:57:06;Overall Acc;2Ax;4;0.094537899;4.0;2.0;0.0;38528a133ffa4c85a236f34593f3befa;1161;Wulro - Weert;IF4
989;11;WULROIF4;2-Electric motor-DE;Electric motor;799_1525_RADIAL2;2021-07-27 13:57:06;Overall Acc;2RV;6;0.17663383;4.0;2.0;0.0;573949982d9b4c0286fb28b57a778c53;1161;Wulro - Weert;IF4
990;12;WULROIF4;3-Pump-DE;Pump;801_1526_RADIAL1;2021-07-27 13:57:36;Overall Vib Vel;3RH;8;1.5379391;4.5;2.8;0.0;c9567bded2844a4d9703f8b3fc88a65f;1161;Wulro - Weert;IF4
991;13;WULROIF4;3-Pump-DE;Pump;801_1526_AXIAL;2021-07-27 13:57:36;Overall Vib Vel;3Ax;7;2.2017801;4.5;2.8;0.0;b6140f0e911f454da599f642b238f25c;1161;Wulro - Weert;IF4
992;14;WULROIF4;3-Pump-DE;Pump;801_1526_RADIAL2;2021-07-27 13:57:36;Overall Vib Vel;3RV;9;1.3557221;4.5;2.8;0.0;53202f9e06b94f25841b9b5b6f92b50a;1161;Wulro - Weert;IF4
993;15;WULROIF4;3-Pump-DE;Pump;801_1526_RADIAL1;2021-07-27 13:57:37;Overall Acc;3RH;8;0.054032721;4.0;2.0;0.0;6255929160714476851111efe0c9104b;1161;Wulro - Weert;IF4
994;16;WULROIF4;3-Pump-DE;Pump;801_1526_AXIAL;2021-07-27 13:57:37;Overall Acc;3Ax;7;0.094711207;4.0;2.0;0.0;dd9b832b7cde49438460fc5f5f8dbb56;1161;Wulro - Weert;IF4
995;17;WULROIF4;3-Pump-DE;Pump;801_1526_RADIAL2;2021-07-27 13:57:37;Overall Acc;3RV;9;0.071953192;4.0;2.0;0.0;e4ee33b32090484b817d57e9d18318c1;1161;Wulro - Weert;IF4
996;18;WULROIF4;4-Pump-NDE;Pump;801_1527_RADIAL1;2021-07-27 13:58:04;Overall Vib Vel;4RH;11;1.9291494;4.5;2.8;0.0;27a85df5a17f4c1eb70995bc48807e60;1161;Wulro - Weert;IF4
997;19;WULROIF4;4-Pump-NDE;Pump;801_1527_AXIAL;2021-07-27 13:58:04;Overall Vib Vel;4Ax;10;2.3691647;4.5;2.8;0.0;05907b1eac234c9385428d8544464803;1161;Wulro - Weert;IF4
998;20;WULROIF4;4-Pump-NDE;Pump;801_1527_RADIAL2;2021-07-27 13:58:04;Overall Vib Vel;4RV;12;0.97100294;4.5;2.8;0.0;5219d4951c9341edbc3c75c23d0a698a;1161;Wulro - Weert;IF4
999;21;WULROIF4;4-Pump-NDE;Pump;801_1527_RADIAL1;2021-07-27 13:58:05;Overall Acc;4RH;11;0.061874401;4.0;2.0;0.0;2858edb1521e47a4ac613864f95e2197;1161;Wulro - Weert;IF4
1000;22;WULROIF4;4-Pump-NDE;Pump;801_1527_AXIAL;2021-07-27 13:58:05;Overall Acc;4Ax;10;0.11746588;4.0;2.0;0.0;7692adc95c914be7a851a666e2250461;1161;Wulro - Weert;IF4
1001;23;WULROIF4;4-Pump-NDE;Pump;801_1527_RADIAL2;2021-07-27 13:58:05;Overall Acc;4RV;12;0.060498744;4.0;2.0;0.0;c4c6484d1997436d8227fa9638d787d5;1161;Wulro - Weert;IF4
1002;0;WULROIF53;1-Electric motor-NDE;Electric motor;799_1524_RADIAL1;2021-07-27 12:15:16;Overall Vib Vel;1RH;2;3.9038956;4.5;2.8;0.0;60800f914f624746962610acc3cf8291;1161;Wulro - Weert;IF53
1003;1;WULROIF53;1-Electric motor-NDE;Electric motor;799_1524_AXIAL;2021-07-27 12:15:16;Overall Vib Vel;1Ax;1;2.2876339;4.5;2.8;0.0;3a3dabfdede140b08a519eb2f820b98d;1161;Wulro - Weert;IF53
1004;2;WULROIF53;1-Electric motor-NDE;Electric motor;799_1524_RADIAL2;2021-07-27 12:15:16;Overall Vib Vel;1RV;3;2.494266;4.5;2.8;0.0;02c8ef0f0fb14c60bf2f8844ea6f4c94;1161;Wulro - Weert;IF53
1005;3;WULROIF53;1-Electric motor-NDE;Electric motor;799_1524_RADIAL1;2021-07-27 12:15:18;Overall Acc;1RH;2;0.13932908;6.0;3.0;0.0;e47e8a92c2074b37b5083570c3ba43f2;1161;Wulro - Weert;IF53
1006;4;WULROIF53;1-Electric motor-NDE;Electric motor;799_1524_AXIAL;2021-07-27 12:15:18;Overall Acc;1Ax;1;0.14827843;6.0;3.0;0.0;1891afb047124d43a570882479da850d;1161;Wulro - Weert;IF53
1007;5;WULROIF53;1-Electric motor-NDE;Electric motor;799_1524_RADIAL2;2021-07-27 12:15:18;Overall Acc;1RV;3;0.16298796;6.0;3.0;0.0;d63140199f574d148d4a6201e0fc977f;1161;Wulro - Weert;IF53
1008;6;WULROIF53;2-Electric motor-DE;Electric motor;799_1525_RADIAL2;2021-07-27 12:15:44;Overall Vib Vel;2RV;6;1.2719475;4.5;2.8;0.0;aa94ca8e291c4d5dadcc367b9ec90fe9;1161;Wulro - Weert;IF53
1009;7;WULROIF53;2-Electric motor-DE;Electric motor;799_1525_AXIAL;2021-07-27 12:15:44;Overall Vib Vel;2Ax;4;1.2296863;4.5;2.8;0.0;089ac867f1aa4eda8749dfc15e45b8bb;1161;Wulro - Weert;IF53
1010;8;WULROIF53;2-Electric motor-DE;Electric motor;799_1525_RADIAL1;2021-07-27 12:15:44;Overall Vib Vel;2RH;5;1.8529247;4.5;2.8;0.0;8e03e055f8a9408989d403bad127c71e;1161;Wulro - Weert;IF53
1011;9;WULROIF53;2-Electric motor-DE;Electric motor;799_1525_RADIAL2;2021-07-27 12:15:45;Overall Acc;2RV;6;0.08693172;6.0;3.0;0.0;c87eb3468c8f4847bc03f85fa0b94769;1161;Wulro - Weert;IF53
1012;10;WULROIF53;2-Electric motor-DE;Electric motor;799_1525_AXIAL;2021-07-27 12:15:45;Overall Acc;2Ax;4;0.057641763;6.0;3.0;0.0;4fe633e39ab84cd98b31a193dfc0ebf6;1161;Wulro - Weert;IF53
1013;11;WULROIF53;2-Electric motor-DE;Electric motor;799_1525_RADIAL1;2021-07-27 12:15:45;Overall Acc;2RH;5;0.10484799;6.0;3.0;0.0;72a5e7b9bdcc4f22acfd51101635e80c;1161;Wulro - Weert;IF53
1014;0;WULROIF55;1-Electric motor-NDE;Electric motor;799_1524_RADIAL1;2021-07-27 12:10:30;Overall Vib Vel;1RH;2;2.249002;4.5;2.8;0.0;0bb0944fe71b4ba3868a57720892f053;1161;Wulro - Weert;IF55
1015;1;WULROIF55;1-Electric motor-NDE;Electric motor;799_1524_AXIAL;2021-07-27 12:10:30;Overall Vib Vel;1Ax;1;1.9916576;4.5;2.8;0.0;d00dda356d4b4d5d92f561bbabaf3e24;1161;Wulro - Weert;IF55
1016;2;WULROIF55;1-Electric motor-NDE;Electric motor;799_1524_RADIAL2;2021-07-27 12:10:30;Overall Vib Vel;1RV;3;2.2061024;4.5;2.8;0.0;697e19983fd54e438676700d985f2b0a;1161;Wulro - Weert;IF55
1017;3;WULROIF55;1-Electric motor-NDE;Electric motor;799_1524_RADIAL1;2021-07-27 12:10:31;Overall Acc;1RH;2;0.19684432;6.0;3.0;0.0;ac132cfeaa6843e08515fe5931fe0650;1161;Wulro - Weert;IF55
1018;4;WULROIF55;1-Electric motor-NDE;Electric motor;799_1524_AXIAL;2021-07-27 12:10:31;Overall Acc;1Ax;1;0.12327015;6.0;3.0;0.0;fe9656b66c564775b930dce280de89e7;1161;Wulro - Weert;IF55
1019;5;WULROIF55;1-Electric motor-NDE;Electric motor;799_1524_RADIAL2;2021-07-27 12:10:31;Overall Acc;1RV;3;0.22377273;6.0;3.0;0.0;4492d0e4119d490086929bc561875540;1161;Wulro - Weert;IF55
1020;6;WULROIF55;2-Electric motor-DE;Electric motor;799_1525_RADIAL2;2021-07-27 12:11:05;Overall Vib Vel;2RV;6;2.3485079;4.5;2.8;0.0;c4b17938f4cc4455b24d5aaee8f0a8f3;1161;Wulro - Weert;IF55
1021;7;WULROIF55;2-Electric motor-DE;Electric motor;799_1525_AXIAL;2021-07-27 12:11:05;Overall Vib Vel;2Ax;4;1.4269793;4.5;2.8;0.0;8116f93387f3449194d8cef3ca1f6710;1161;Wulro - Weert;IF55
1022;8;WULROIF55;2-Electric motor-DE;Electric motor;799_1525_RADIAL1;2021-07-27 12:11:05;Overall Vib Vel;2RH;5;1.9150128;4.5;2.8;0.0;3f28038863614db990109696253bb14c;1161;Wulro - Weert;IF55
1023;9;WULROIF55;2-Electric motor-DE;Electric motor;799_1525_RADIAL2;2021-07-27 12:11:06;Overall Acc;2RV;6;0.17346975;6.0;3.0;0.0;661fb88070ab4736b6e8976a3c20eacd;1161;Wulro - Weert;IF55
1024;10;WULROIF55;2-Electric motor-DE;Electric motor;799_1525_AXIAL;2021-07-27 12:11:06;Overall Acc;2Ax;4;0.16692507;6.0;3.0;0.0;5b142412bcd0429586c354588a94b207;1161;Wulro - Weert;IF55
1025;11;WULROIF55;2-Electric motor-DE;Electric motor;799_1525_RADIAL1;2021-07-27 12:11:06;Overall Acc;2RH;5;0.36703143;6.0;3.0;0.0;eaf68192c20e40be821a33feed4873cf;1161;Wulro - Weert;IF55
1026;0;WULROIF56;1-Electric motor-NDE;Electric motor;799_1524_RADIAL1;2021-07-27 12:05:25;Overall Vib Vel;1RH;2;4.1637564;4.5;2.8;0.0;8c325be3daa847d9becdb047b7ee4357;1161;Wulro - Weert;IF56
1027;1;WULROIF56;1-Electric motor-NDE;Electric motor;799_1524_AXIAL;2021-07-27 12:05:25;Overall Vib Vel;1Ax;1;4.8765397;4.5;2.8;0.0;38ae38a797794079ab7680890ff140e8;1161;Wulro - Weert;IF56
1028;2;WULROIF56;1-Electric motor-NDE;Electric motor;799_1524_RADIAL2;2021-07-27 12:05:25;Overall Vib Vel;1RV;3;5.0731096;4.5;2.8;0.0;2d25f6c8315b46a39f17dce82e50fbb6;1161;Wulro - Weert;IF56
1029;3;WULROIF56;1-Electric motor-NDE;Electric motor;799_1524_RADIAL1;2021-07-27 12:05:26;Overall Acc;1RH;2;0.22400495;6.0;3.0;0.0;6063b50b018744f987b62445442c0326;1161;Wulro - Weert;IF56
1030;4;WULROIF56;1-Electric motor-NDE;Electric motor;799_1524_AXIAL;2021-07-27 12:05:26;Overall Acc;1Ax;1;0.31457576;6.0;3.0;0.0;056ae419c6624efdba114b49631b64cd;1161;Wulro - Weert;IF56
1031;5;WULROIF56;1-Electric motor-NDE;Electric motor;799_1524_RADIAL2;2021-07-27 12:05:26;Overall Acc;1RV;3;1.1150326;6.0;3.0;0.0;81919dcdee17436199691365b9647bc2;1161;Wulro - Weert;IF56
1032;6;WULROIF56;2-Electric motor-DE;Electric motor;799_1525_RADIAL2;2021-07-27 12:06:02;Overall Vib Vel;2RV;6;2.3825898;4.5;2.8;0.0;2d2e07a9335a40ed99ab4bdf5858a404;1161;Wulro - Weert;IF56
1033;7;WULROIF56;2-Electric motor-DE;Electric motor;799_1525_AXIAL;2021-07-27 12:06:02;Overall Vib Vel;2Ax;4;3.7211783;4.5;2.8;0.0;91749c79a9054d72ac5a595b26c01c01;1161;Wulro - Weert;IF56
1034;8;WULROIF56;2-Electric motor-DE;Electric motor;799_1525_RADIAL1;2021-07-27 12:06:02;Overall Vib Vel;2RH;5;3.256201;4.5;2.8;0.0;c3b5fbfec2fc4935a05a953b205d8222;1161;Wulro - Weert;IF56
1035;9;WULROIF56;2-Electric motor-DE;Electric motor;799_1525_RADIAL2;2021-07-27 12:06:04;Overall Acc;2RV;6;0.16253729;6.0;3.0;0.0;59e0e2abbb9545f8898aacb2331ed27d;1161;Wulro - Weert;IF56
1036;10;WULROIF56;2-Electric motor-DE;Electric motor;799_1525_AXIAL;2021-07-27 12:06:04;Overall Acc;2Ax;4;0.19317767;6.0;3.0;0.0;7ef20e3f19e7433cb65aabb44ee4553f;1161;Wulro - Weert;IF56
1037;11;WULROIF56;2-Electric motor-DE;Electric motor;799_1525_RADIAL1;2021-07-27 12:06:04;Overall Acc;2RH;5;0.69758707;6.0;3.0;0.0;335dec1475c04dfdab9fd4a096bbfe1b;1161;Wulro - Weert;IF56
1038;0;WULROIF58;1-Electric motor-NDE;Electric motor;799_1524_RADIAL1;2021-07-27 12:29:13;Overall Vib Vel;1RH;2;1.7027249;4.5;2.8;0.0;4dfa6e6394064440b286629365c7e386;1161;Wulro - Weert;IF58
1039;1;WULROIF58;1-Electric motor-NDE;Electric motor;799_1524_AXIAL;2021-07-27 12:29:13;Overall Vib Vel;1Ax;1;0.95869762;4.5;2.8;0.0;06641dcee77f42ad9760725116f13fe2;1161;Wulro - Weert;IF58
1040;2;WULROIF58;1-Electric motor-NDE;Electric motor;799_1524_RADIAL2;2021-07-27 12:29:13;Overall Vib Vel;1RV;3;2.0414717;4.5;2.8;0.0;681309b50e164e649db8f5a7c33781f6;1161;Wulro - Weert;IF58
1041;3;WULROIF58;1-Electric motor-NDE;Electric motor;799_1524_RADIAL1;2021-07-27 12:29:14;Overall Acc;1RH;2;0.47827071;6.0;3.0;0.0;0f22fdf9d56748a595d9b2b1b6a49c62;1161;Wulro - Weert;IF58
1042;4;WULROIF58;1-Electric motor-NDE;Electric motor;799_1524_AXIAL;2021-07-27 12:29:14;Overall Acc;1Ax;1;0.60983419;6.0;3.0;0.0;0dc6dc9268794f5fb8f416f423da4d25;1161;Wulro - Weert;IF58
1043;5;WULROIF58;1-Electric motor-NDE;Electric motor;799_1524_RADIAL2;2021-07-27 12:29:14;Overall Acc;1RV;3;1.0862939;6.0;3.0;0.0;985695f5a572464b856c74ae5496b50d;1161;Wulro - Weert;IF58
1044;6;WULROIF58;2-Electric motor-DE;Electric motor;799_1525_RADIAL1;2021-07-27 12:29:38;Overall Vib Vel;2RH;5;1.3463585;4.5;2.8;0.0;ff1c3e77fa0248d58357d57777f0bbc0;1161;Wulro - Weert;IF58
1045;7;WULROIF58;2-Electric motor-DE;Electric motor;799_1525_AXIAL;2021-07-27 12:29:38;Overall Vib Vel;2Ax;4;0.9896946;4.5;2.8;0.0;fdf2f34ac3c44889a06183287e2fa52f;1161;Wulro - Weert;IF58
1046;8;WULROIF58;2-Electric motor-DE;Electric motor;799_1525_RADIAL2;2021-07-27 12:29:38;Overall Vib Vel;2RV;6;1.8161908;4.5;2.8;0.0;fbf87a55cdec42ec9cfe05931eb14fde;1161;Wulro - Weert;IF58
1047;9;WULROIF58;2-Electric motor-DE;Electric motor;799_1525_RADIAL1;2021-07-27 12:29:39;Overall Acc;2RH;5;0.48782474;6.0;3.0;0.0;094f2927efb640daa1267d7bccc259f0;1161;Wulro - Weert;IF58
1048;10;WULROIF58;2-Electric motor-DE;Electric motor;799_1525_AXIAL;2021-07-27 12:29:39;Overall Acc;2Ax;4;0.42690477;6.0;3.0;0.0;a994c77a25474c4e92ce194535c45c6b;1161;Wulro - Weert;IF58
1049;11;WULROIF58;2-Electric motor-DE;Electric motor;799_1525_RADIAL2;2021-07-27 12:29:39;Overall Acc;2RV;6;1.1298046;6.0;3.0;0.0;e9773e18a21646a893fd839e3148de31;1161;Wulro - Weert;IF58
1050;0;WULROIF59;1-Electric motor-NDE;Electric motor;799_1524_RADIAL1;2021-07-27 12:32:22;Overall Vib Vel;1RH;2;2.4894593;4.5;2.8;0.0;492b6a0936b14c83b411df193316d824;1161;Wulro - Weert;IF59
1051;1;WULROIF59;1-Electric motor-NDE;Electric motor;799_1524_AXIAL;2021-07-27 12:32:22;Overall Vib Vel;1Ax;1;0.62697464;4.5;2.8;0.0;7d2a32ab77e843ed9ae46528090de7f5;1161;Wulro - Weert;IF59
1052;2;WULROIF59;1-Electric motor-NDE;Electric motor;799_1524_RADIAL2;2021-07-27 12:32:22;Overall Vib Vel;1RV;3;0.95810688;4.5;2.8;0.0;aa9e79d36953435f98d8bed041c1a363;1161;Wulro - Weert;IF59
1053;3;WULROIF59;1-Electric motor-NDE;Electric motor;799_1524_RADIAL1;2021-07-27 12:32:24;Overall Acc;1RH;2;0.62069714;4.0;2.0;0.0;160583bdde264171adf4ce9e49ffe883;1161;Wulro - Weert;IF59
1054;4;WULROIF59;1-Electric motor-NDE;Electric motor;799_1524_AXIAL;2021-07-27 12:32:24;Overall Acc;1Ax;1;0.11193945;4.0;2.0;0.0;8059c0b1553d45f896a62d138ba38c01;1161;Wulro - Weert;IF59
1055;5;WULROIF59;1-Electric motor-NDE;Electric motor;799_1524_RADIAL2;2021-07-27 12:32:24;Overall Acc;1RV;3;0.15544295;4.0;2.0;0.0;ef166c0cf8a244eb80aa20c45249e124;1161;Wulro - Weert;IF59
1056;6;WULROIF59;2-Electric motor-DE;Electric motor;799_1525_RADIAL1;2021-07-27 12:32:46;Overall Vib Vel;2RH;5;1.5417495;4.5;2.8;0.0;cbb2a2644dcc47e4a080f9de1163a2d1;1161;Wulro - Weert;IF59
1057;7;WULROIF59;2-Electric motor-DE;Electric motor;799_1525_AXIAL;2021-07-27 12:32:46;Overall Vib Vel;2Ax;4;0.57294047;4.5;2.8;0.0;93cb018b15524901badf0bdfa44ad7af;1161;Wulro - Weert;IF59
1058;8;WULROIF59;2-Electric motor-DE;Electric motor;799_1525_RADIAL2;2021-07-27 12:32:46;Overall Vib Vel;2RV;6;0.80667806;4.5;2.8;0.0;01578583f1274b5a8b856b82ae0d80a4;1161;Wulro - Weert;IF59
1059;9;WULROIF59;2-Electric motor-DE;Electric motor;799_1525_RADIAL1;2021-07-27 12:32:47;Overall Acc;2RH;5;0.47094578;4.0;2.0;0.0;b9ce4f789309451baecfe78734b94650;1161;Wulro - Weert;IF59
1060;10;WULROIF59;2-Electric motor-DE;Electric motor;799_1525_AXIAL;2021-07-27 12:32:47;Overall Acc;2Ax;4;0.070897341;4.0;2.0;0.0;c6e986c50a0b4131b0e1622898ffa97f;1161;Wulro - Weert;IF59
1061;11;WULROIF59;2-Electric motor-DE;Electric motor;799_1525_RADIAL2;2021-07-27 12:32:47;Overall Acc;2RV;6;0.16016136;4.0;2.0;0.0;5dcc1d73a67c4719a74d96aa21655b5f;1161;Wulro - Weert;IF59
1062;0;WULROIF60;1-Electric motor-NDE;Electric motor;799_1524_RADIAL1;2021-07-27 12:36:05;Overall Vib Vel;1RH;2;2.2141211;4.5;2.8;0.0;c6d96d5fd3884c66819d52e3e77ed31a;1161;Wulro - Weert;IF60
1063;1;WULROIF60;1-Electric motor-NDE;Electric motor;799_1524_AXIAL;2021-07-27 12:36:05;Overall Vib Vel;1Ax;1;0.92006427;4.5;2.8;0.0;78f2de9e7d6749809c987be34035b7a0;1161;Wulro - Weert;IF60
1064;2;WULROIF60;1-Electric motor-NDE;Electric motor;799_1524_RADIAL2;2021-07-27 12:36:05;Overall Vib Vel;1RV;3;1.7907233;4.5;2.8;0.0;8be8e659462844fba61c5ac2c49850d0;1161;Wulro - Weert;IF60
1065;3;WULROIF60;1-Electric motor-NDE;Electric motor;799_1524_RADIAL1;2021-07-27 12:36:06;Overall Acc;1RH;2;0.52065432;4.0;2.0;0.0;ea1daa2e664b4dc8bcf89be4dfcefafa;1161;Wulro - Weert;IF60
1066;4;WULROIF60;1-Electric motor-NDE;Electric motor;799_1524_AXIAL;2021-07-27 12:36:06;Overall Acc;1Ax;1;0.21583122;4.0;2.0;0.0;47fe4b3112ce403aabb033a927713940;1161;Wulro - Weert;IF60
1067;5;WULROIF60;1-Electric motor-NDE;Electric motor;799_1524_RADIAL2;2021-07-27 12:36:06;Overall Acc;1RV;3;0.49773711;4.0;2.0;0.0;61075c368ff44b42a3274b30d7d2de88;1161;Wulro - Weert;IF60
1068;6;WULROIF60;2-Electric motor-DE;Electric motor;799_1525_RADIAL1;2021-07-27 12:36:29;Overall Vib Vel;2RH;5;1.1502918;4.5;2.8;0.0;6f64baafd13f4e10a00364e6580ea653;1161;Wulro - Weert;IF60
1069;7;WULROIF60;2-Electric motor-DE;Electric motor;799_1525_AXIAL;2021-07-27 12:36:29;Overall Vib Vel;2Ax;4;1.210143;4.5;2.8;0.0;a720d542915743b6acc19ea29f27bde5;1161;Wulro - Weert;IF60
1070;8;WULROIF60;2-Electric motor-DE;Electric motor;799_1525_RADIAL2;2021-07-27 12:36:29;Overall Vib Vel;2RV;6;1.7566887;4.5;2.8;0.0;120ebb5537164532ad45183ff796cf1c;1161;Wulro - Weert;IF60
1071;9;WULROIF60;2-Electric motor-DE;Electric motor;799_1525_RADIAL1;2021-07-27 12:36:30;Overall Acc;2RH;5;0.2790437;4.0;2.0;0.0;056da66f42a343f7aebe8ee87315051c;1161;Wulro - Weert;IF60
1072;10;WULROIF60;2-Electric motor-DE;Electric motor;799_1525_AXIAL;2021-07-27 12:36:30;Overall Acc;2Ax;4;0.13915294;4.0;2.0;0.0;5682281d12ee4ab2b6c59500ae1b0bd9;1161;Wulro - Weert;IF60
1073;11;WULROIF60;2-Electric motor-DE;Electric motor;799_1525_RADIAL2;2021-07-27 12:36:30;Overall Acc;2RV;6;0.41621023;4.0;2.0;0.0;c04385509ab44faea83fa048e56c809e;1161;Wulro - Weert;IF60
1074;0;WULROIF89;1-Electric motor-NDE;Electric motor;799_1524_RADIAL1;2021-10-21 10:21:23;Overall Vib Vel;1RH;2;7.8205233;4.5;2.8;0.0;5b97d77eba02435ca0dbf489cbc74901;1161;Wulro - Weert;IF89
1075;1;WULROIF89;1-Electric motor-NDE;Electric motor;799_1524_AXIAL;2021-10-21 10:21:23;Overall Vib Vel;1Ax;1;11.89938;4.5;2.8;0.0;d708905648944c33bc6cb271947d3056;1161;Wulro - Weert;IF89
1076;2;WULROIF89;1-Electric motor-NDE;Electric motor;799_1524_RADIAL2;2021-10-21 10:21:23;Overall Vib Vel;1RV;3;5.5386014;4.5;2.8;0.0;248fb70948f54f60b2c936e4d4fa1031;1161;Wulro - Weert;IF89
1077;3;WULROIF89;1-Electric motor-NDE;Electric motor;799_1524_RADIAL1;2021-10-21 10:21:24;Overall Acc;1RH;2;0.68808484;4.0;2.0;0.0;d2571373b2c946aeb97451d02b24336d;1161;Wulro - Weert;IF89
1078;4;WULROIF89;1-Electric motor-NDE;Electric motor;799_1524_AXIAL;2021-10-21 10:21:24;Overall Acc;1Ax;1;0.5259611;4.0;2.0;0.0;14624dd4dcbf4569abe8fe8263bd4889;1161;Wulro - Weert;IF89
1079;5;WULROIF89;1-Electric motor-NDE;Electric motor;799_1524_RADIAL2;2021-10-21 10:21:24;Overall Acc;1RV;3;0.659168;4.0;2.0;0.0;8aebe5765ae04878ad6982e32c147356;1161;Wulro - Weert;IF89
1080;6;WULROIF89;2-Electric motor-DE;Electric motor;799_1525_RADIAL1;2021-10-21 10:22:22;Overall Vib Vel;2RH;5;5.0711365;4.5;2.8;0.0;a2e0418d665740a3a574e87836796caf;1161;Wulro - Weert;IF89
1081;7;WULROIF89;2-Electric motor-DE;Electric motor;799_1525_AXIAL;2021-10-21 10:22:22;Overall Vib Vel;2Ax;4;7.3054752;4.5;2.8;0.0;06506dcccf5046e1a82c69be05913285;1161;Wulro - Weert;IF89
